,name,latitude,longitude,city
3027,Romagnano Fontanelle,46.014633,11.106833,Trentino
3028,Romagnano 7 Fontane,46.01469,11.105062,Trentino
3029,Romagnano Piazza Condini,46.017751,11.105815,Trentino
3030,Romagnano Sud,46.012858,11.105446,Trentino
3031,Romagnano Sud,46.012091,11.104949,Trentino
3032,Romagnano Rimoni,46.016783,11.108218,Trentino
3033,Romagnano Rimoni,46.016488,11.108266,Trentino
3034,Roncafort,46.101272,11.10158,Trentino
3035,"Ss 12 ""Zona Ind.Le Ftm""",46.120242,11.105818,Trentino
3036,Povo Salé,46.062029,11.151719,Trentino
3037,Povo Salé,46.062016,11.150848,Trentino
3038,"Verona ""S.Bartolameo""",46.05072,11.130386,Trentino
3039,"Verona ""S.Bartolameo""",46.050944,11.130469,Trentino
3040,San Donà,46.071657,11.138305,Trentino
3041,"San Donà ""Chiesa""",46.072153,11.138402,Trentino
3042,San Donà,46.07088,11.139529,Trentino
3043,Lamar Sponda Trentina,46.134589,11.111686,Trentino
3044,San Lazzaro Ponte Avisio,46.137886,11.11835,Trentino
3045,San Rocco Torricelle,46.038542,11.145518,Trentino
3046,San Rocco Piazza,46.036365,11.146155,Trentino
3047,Piazza Madonna Delle Laste,46.074104,11.135252,Trentino
3048,Sopramonte Piazza Oveno,46.071317,11.059204,Trentino
3049,Sopramonte Bivio Baselga,46.075572,11.058466,Trentino
3050,Sopramonte Bivio Baselga,46.075784,11.058717,Trentino
3051,"Sopramonte ""Valle""",46.075837,11.056021,Trentino
3052,"Sopramonte ""Valle""",46.07595,11.055785,Trentino
3053,"Sopramonte ""Novai""",46.067706,11.061541,Trentino
3054,Sopramonte Piazza Oveno,46.071151,11.059517,Trentino
3055,"Sopramonte ""Bunaga""",46.069103,11.056866,Trentino
3056,"Sopramonte ""Bunaga""",46.06973,11.057694,Trentino
3057,Spini di Gardolo,46.121729,11.089886,Trentino
3058,Spini Linz,46.118514,11.096121,Trentino
3059,Spini Linz,46.118533,11.096514,Trentino
3060,Spini Monaco,46.118623,11.092762,Trentino
3061,Spini Monaco,46.118581,11.092612,Trentino
3062,Spré S.Lucia,46.069295,11.161409,Trentino
3063,Spré S.Lucia,46.069215,11.161148,Trentino
3064,"Sp 85 ""Soraval""",46.083259,11.063951,Trentino
3065,"Sp 85 ""Soraval""",46.083095,11.063874,Trentino
3066,"Piazza Dante ""Stazione Fs""",46.071918,11.119565,Trentino
3067,Tavernaro Centro,46.081449,11.154816,Trentino
3068,Tavernaro Centro,46.08158,11.155094,Trentino
3069,"Tavernaro ""Salet""",46.081815,11.157962,Trentino
3070,"Tavernaro ""Salet""",46.082027,11.158503,Trentino
3071,"Tavernaro ""Villa Clementi""",46.080906,11.157518,Trentino
3072,"Tavernaro ""Villa Clementi""",46.081267,11.155966,Trentino
3073,Vela Alla Scala,46.078955,11.10356,Trentino
3074,Vela Alla Scala,46.078841,11.103469,Trentino
3075,Gardolo 4 Nov. Canova,46.098861,11.112921,Trentino
3076,"Gardolo 4 Nov. ""Piscina""",46.104288,11.112959,Trentino
3077,Gardolo 4 Nov. Soprasasso,46.106561,11.112342,Trentino
3078,Adamello Gorizia,46.059853,11.132391,Trentino
3079,"Gardolo ""Stazione Ftm""",46.107234,11.103857,Trentino
3080,"M. Rossi ""Stella D.Mattino""",46.107385,11.1012,Trentino
3081,"M. Rossi ""Stella D.Mattino""",46.107332,11.100402,Trentino
3082,Al Desert Muredei,46.05141,11.117367,Trentino
3083,Al Desert Muredei,46.050987,11.117053,Trentino
3084,Al Desert Ragazzi Del '99,46.046953,11.1157,Trentino
3085,Al Desert Ragazzi Del '99,46.047147,11.115658,Trentino
3086,"Apuleio ""Case Degasperi""",46.073284,11.115479,Trentino
3087,"Apuleio ""Ponte S.Giorgio""",46.07622,11.115027,Trentino
3088,"Asiago ""Cernidor""",46.050242,11.137197,Trentino
3089,"Asiago ""Bellevue""",46.053349,11.136341,Trentino
3090,"Asiago ""Bellevue""",46.053209,11.136492,Trentino
3091,"Asiago ""Cernidor""",46.04955,11.13727,Trentino
3092,Castello Buonconsiglio,46.070312,11.126961,Trentino
3093,"Sanzio ""Castello""",46.071906,11.126018,Trentino
3094,"Barbacovi ""Itg Pozzo""",46.064329,11.129971,Trentino
3095,Ss 47 Muralta,46.07706,11.13177,Trentino
3096,Martignano Capitel,46.082133,11.127155,Trentino
3097,Martignano Capitel,46.081763,11.126871,Trentino
3098,"Bettini ""Nido Mad. Bianca""",46.040478,11.135348,Trentino
3099,"Bettini ""Nido Mad. Bianca""",46.040082,11.135428,Trentino
3100,Bezzi Filzi,46.058468,11.119267,Trentino
3101,"Bolghera ""S.Antonio""",46.058155,11.131195,Trentino
3102,"Lamar ""Sottostazione Enel""",46.130819,11.110118,Trentino
3103,"Ss 12 ""Pioppeto""",46.108369,11.108525,Trentino
3104,Ss 12 Bivio Meano,46.116062,11.106194,Trentino
3105,Ss 12 Canova,46.098985,11.111736,Trentino
3106,"Ss 12 ""Paludi""",46.102643,11.110487,Trentino
3107,Ss 12 Canova,46.100264,11.111574,Trentino
3108,"Brennero ""Bren Center""",46.091361,11.115388,Trentino
3109,"Brennero ""Bren Center""",46.091461,11.115588,Trentino
3110,Brennero Marconi,46.082902,11.1205,Trentino
3111,Brennero Malvasia,46.07797,11.123271,Trentino
3112,Brennero Marconi,46.083721,11.119819,Trentino
3113,"Brennero ""Magnete""",46.089442,11.116524,Trentino
3114,"Brennero ""Ex Scalo Filzi""",46.079982,11.122129,Trentino
3115,"Brennero ""Ex Scalo Filzi""",46.079301,11.122352,Trentino
3116,"Brennero ""Tridente""",46.086479,11.118444,Trentino
3117,"Brigata Acqui ""Itc Tambosi""",46.065347,11.128397,Trentino
3118,Roncafort Bettine,46.09753,11.102645,Trentino
3119,Caneppele Goio,46.094476,11.105224,Trentino
3120,Caneppele Goio,46.094431,11.105002,Trentino
3121,Cervara Cereria,46.074171,11.128503,Trentino
3122,Cervara Cereria,46.074158,11.128324,Trentino
3123,Martignano Cesarini,46.086272,11.129173,Trentino
3124,Martignano Cesarini,46.087138,11.129664,Trentino
3125,Conci De Riccabona,46.039645,11.14094,Trentino
3126,Conci De Riccabona,46.039407,11.140406,Trentino
3127,Conci Ferrovia,46.039366,11.137713,Trentino
3128,Conci Ferrovia,46.039884,11.13745,Trentino
3129,Degasperi Anna Frank,46.050202,11.124014,Trentino
3130,Degasperi Anna Frank,46.0511,11.123048,Trentino
3131,"Degasperi ""Palazzo Stella""",46.043178,11.129226,Trentino
3132,"Degasperi ""Palazzo Stella""",46.042978,11.129675,Trentino
3133,"Degasperi ""Big Center""",46.044871,11.128023,Trentino
3134,"Degasperi ""Big Center""",46.044947,11.128125,Trentino
3135,Degasperi La Clarina,46.048058,11.126671,Trentino
3136,Degasperi La Clarina,46.048681,11.126244,Trentino
3137,"Dei Mille ""Villa Igea""",46.062491,11.127798,Trentino
3138,"Dei Mille ""Villa Igea""",46.062506,11.12798,Trentino
3139,"Villazzano ""Villa De Mersi""",46.048131,11.143325,Trentino
3140,Martignano Costiole,46.092274,11.132619,Trentino
3141,Martignano Costiole,46.092513,11.132433,Trentino
3142,Martignano Castori,46.083357,11.127844,Trentino
3143,Martignano Castori,46.083311,11.12768,Trentino
3144,Dos Trento Mariano,46.074598,11.113355,Trentino
3145,Dos Trento Apuleio,46.073022,11.11484,Trentino
3146,Ponte S.Giorgio,46.076974,11.114126,Trentino
3147,F.Lli Fontana Gen. Cantore,46.076989,11.118888,Trentino
3148,F.Lli Fontana Oberziner,46.077461,11.116746,Trentino
3149,Fermi La Clarina,46.048733,11.128983,Trentino
3150,"Fogazzaro ""Piscina""",46.05628,11.130461,Trentino
3151,"Fogazzaro ""Piscina""",46.055966,11.129607,Trentino
3152,Ss 349 Pozzata,46.039535,11.144067,Trentino
3153,"Gandhi ""Parco Anna Frank""",46.05169,11.124399,Trentino
3154,"Gerola ""Ospedale S.Chiara""",46.05839,11.133083,Trentino
3155,Ghiaie Monte Baldo,46.056275,11.116059,Trentino
3156,"Ghiaie ""Giardinerie""",46.053228,11.116713,Trentino
3157,"Giovanelli ""Osp. S.Camillo""",46.065486,11.131888,Trentino
3158,Giusti Pascoli,46.060365,11.118905,Trentino
3159,"Giusti ""Arcivescovile""",46.061394,11.119037,Trentino
3160,"Gocciadoro ""Arcate""",46.054911,11.133803,Trentino
3161,"Gocciadoro ""Poliambulatori""",46.055618,11.132175,Trentino
3162,Gorizia Adamello,46.059883,11.131324,Trentino
3163,"Gramsci ""Materna La Clarina""",46.053319,11.125586,Trentino
3164,Gramsci Einaudi,46.052679,11.128123,Trentino
3165,Grazioli Brigata Acqui,46.067096,11.128806,Trentino
3166,Guardini Gilli,46.091986,11.119077,Trentino
3167,Guardini Gilli,46.091235,11.119265,Trentino
3168,Lunelli Centochiavi,46.092703,11.119933,Trentino
3169,"Maccani ""Rotatoria""",46.082766,11.114827,Trentino
3170,Maccani Commercio,46.091714,11.107506,Trentino
3171,Maccani Commercio,46.091592,11.107446,Trentino
3172,Maccani Campotrentino,46.085772,11.112483,Trentino
3173,Maccani Campotrentino,46.08549,11.112576,Trentino
3174,Maccani Abondi,46.080929,11.116574,Trentino
3175,Maccani Abondi,46.080801,11.116525,Trentino
3176,"Maccani ""Polizia Locale""",46.08972,11.109146,Trentino
3177,"Maccani ""Polizia Locale""",46.090563,11.108256,Trentino
3178,"Maccani ""Rotatoria""",46.082853,11.114964,Trentino
3179,"Maccani ""Ex Sloi""",46.087888,11.110717,Trentino
3180,"Maccani ""Ex Sloi""",46.087847,11.110576,Trentino
3181,Marconi Solteri,46.084413,11.121319,Trentino
3182,Marconi Solteri,46.084544,11.121728,Trentino
3183,Villazzano Marzola,46.046672,11.148785,Trentino
3184,Villazzano Marzola,46.046549,11.149055,Trentino
3185,Villazzano Giordano,46.050679,11.148461,Trentino
3186,Villazzano Giordano,46.050736,11.148323,Trentino
3187,Mattioli Vittorio Veneto,46.058839,11.122518,Trentino
3188,Menguzzato Al Casteller,46.038223,11.134505,Trentino
3189,"Menguzzato ""Centro Civico""",46.04045,11.131687,Trentino
3190,"Menguzzato ""Centro Civico""",46.040108,11.132067,Trentino
3191,Menguzzato Al Casteller,46.038106,11.134132,Trentino
3192,Milano A Prato,46.060791,11.127599,Trentino
3193,Milano A Prato,46.060724,11.127668,Trentino
3194,Missioni Africane,46.076761,11.128226,Trentino
3195,Quattro Strade,46.075588,11.128239,Trentino
3196,Quattro Strade,46.07615,11.128127,Trentino
3197,Missioni Africane,46.078671,11.127108,Trentino
3198,Monte Baldo Ghiaie,46.057153,11.11516,Trentino
3199,Muredei Prati,46.056966,11.118122,Trentino
3200,Muredei Benevoli,46.053729,11.118202,Trentino
3201,Oberziner Alpini,46.078744,11.117586,Trentino
3202,Pasubio Adamello,46.06003,11.133378,Trentino
3203,F.Lli Perini 3 Novembre,46.060903,11.124396,Trentino
3204,"Piave ""Parco S.Chiara""",46.064151,11.12756,Trentino
3205,Romagnosi Vannetti,46.072994,11.122647,Trentino
3206,"Rosmini ""Cimitero"" / Muse",46.064185,11.119427,Trentino
3207,"Rosmini ""Cimitero"" / Muse",46.063746,11.119592,Trentino
3208,Rosmini S.Maria Maggiore,46.067847,11.118864,Trentino
3209,Rosmini S.Maria Maggiore,46.068101,11.118638,Trentino
3210,"3 Nov. ""Centro S.Chiara""",46.062231,11.123668,Trentino
3211,"3 Nov. ""Centro S.Chiara""",46.062181,11.123928,Trentino
3212,S.Francesco Porta Nuova,46.067076,11.126223,Trentino
3213,S.Pio X Matteotti,46.056397,11.119941,Trentino
3214,S.Pio X Largo Prati,46.056863,11.11912,Trentino
3215,S.Pio X Benevoli,46.053951,11.120493,Trentino
3216,S.Pio X Benevoli,46.053807,11.120733,Trentino
3217,Sanseverino S.Nicolò,46.052352,11.112013,Trentino
3218,Sanseverino S.Nicolò,46.051036,11.111606,Trentino
3219,Segantini Centa,46.075602,11.122395,Trentino
3220,Segantini Dogana,46.074211,11.121457,Trentino
3221,"Solteri ""Piazzina""",46.08549,11.122558,Trentino
3222,"Solteri ""Piazzina""",46.085517,11.122387,Trentino
3223,Solteri Largaiolli,46.089937,11.120938,Trentino
3224,Solteri Largaiolli,46.090006,11.120772,Trentino
3225,"Solteri ""Nido La Trottola""",46.087986,11.121271,Trentino
3226,"Solteri ""Nido La Trottola""",46.087571,11.121351,Trentino
3227,Gardolo Soprasasso,46.105678,11.10755,Trentino
3228,Gardolo Soprasasso,46.105504,11.107292,Trentino
3229,"Gardolo ""Cimitero""",46.106505,11.105508,Trentino
3230,Parco Del Dos Trent,46.073381,11.107446,Trentino
3231,Parco Del Dos Trent,46.073309,11.107374,Trentino
3232,Brescia Divisioni Alpine,46.071056,11.109687,Trentino
3233,Brescia Divisioni Alpine,46.070913,11.109657,Trentino
3234,Vela S.Giorgio,46.076202,11.105078,Trentino
3235,Vela S.Giorgio,46.076062,11.105184,Trentino
3236,"Dos Trento ""Centro Sportivo""",46.075677,11.10698,Trentino
3237,"Dos Trento ""Centro Sportivo""",46.075319,11.107403,Trentino
3238,"Sp 90 ""Maso Prudenza""",46.028867,11.111518,Trentino
3239,"Sp 90 ""Maso Prudenza""",46.029291,11.111768,Trentino
3240,Maso Rossi Aichner,46.10516,11.100561,Trentino
3241,Torre Verde Galasso,46.070659,11.122783,Trentino
3242,Travai Al Nuoto / Muse,46.064556,11.120923,Trentino
3243,"Vittorio Veneto ""S.Giuseppe""",46.057773,11.119304,Trentino
3244,Vittorio Veneto Lorenzoni,46.058577,11.123833,Trentino
3245,Largo Prati,46.057498,11.117145,Trentino
3246,Largo Prati,46.057417,11.117427,Trentino
3247,Venezia Cave,46.066609,11.131481,Trentino
3248,Venezia Cave,46.066491,11.132672,Trentino
3249,"Venezia ""Corallo""",46.06857,11.136385,Trentino
3250,"Venezia ""Corallo""",46.069162,11.136344,Trentino
3251,Vicenza Montello,46.061671,11.135928,Trentino
3252,Vicenza Montello,46.061779,11.135818,Trentino
3253,"Zambra ""Ist. D'arte Vittoria""",46.092337,11.116355,Trentino
3254,Verona Fogazzaro,46.056511,11.128369,Trentino
3255,Verona Fogazzaro,46.056408,11.128664,Trentino
3256,"Verona ""Palazzo Stella""",46.043575,11.131163,Trentino
3257,Verona Menguzzato,46.042589,11.131402,Trentino
3258,"Verona ""Questura""",46.047816,11.130988,Trentino
3259,Verona Einaudi,46.052915,11.12968,Trentino
3260,Verona Einaudi,46.052747,11.129877,Trentino
3261,"Verona ""Questura""",46.048049,11.13124,Trentino
3262,"3 Nov. ""Ponte Cavalleggeri""",46.059292,11.126667,Trentino
3263,Vigo Meano Rio Papa,46.133302,11.132595,Trentino
3264,Vigo Meano Rio Papa,46.133567,11.132448,Trentino
3265,Vigo Meano Piazza Stainer,46.131627,11.134221,Trentino
3266,Vigo Meano Piazza Stainer,46.132011,11.134079,Trentino
3267,Gazzadina Al Molar,46.130605,11.130763,Trentino
3268,Gazzadina Al Molar,46.130546,11.130626,Trentino
3269,Villazzano Villa Belfonte,46.043516,11.149662,Trentino
3270,Villazzano Villa Belfonte,46.043655,11.149735,Trentino
3271,"Villazzano ""Villa Tambosi""",46.043856,11.140563,Trentino
3272,"Villazzano ""Villa Tambosi""",46.043868,11.140227,Trentino
3273,Villamontagna P.Predaroi,46.08614,11.160223,Trentino
3274,"Villamontagna ""Michei""",46.0842,11.162874,Trentino
3275,"Villamontagna ""Michei""",46.084635,11.16325,Trentino
3276,"Villazzano ""Chiesa""",46.049549,11.144075,Trentino
3277,Villazzano Piazza Nicolini,46.048987,11.145973,Trentino
3278,Villazzano Piazza Nicolini,46.049117,11.146032,Trentino
3279,Villazzano Banala,46.047513,11.142275,Trentino
3280,"Conci ""Villazzano 3""",46.041088,11.140549,Trentino
3281,Zell Marnighe,46.080366,11.13821,Trentino
3282,Zell Marnighe,46.079985,11.138878,Trentino
3283,"Spini ""Officine""",46.118327,11.10062,Trentino
3284,"Spini ""Officine""",46.118172,11.100937,Trentino
3285,"Spini ""Zona Ind.Le Ftm""",46.118119,11.103688,Trentino
3286,"Spini ""Zona Ind.Le Ftm""",46.118029,11.103635,Trentino
3287,Spini Klagenfurt,46.117775,11.094238,Trentino
3288,Spini Klagenfurt,46.117756,11.094421,Trentino
3289,"3 Nov. ""Ponte Cavalleggeri""",46.059418,11.12626,Trentino
3290,"Meano ""Centro Civico""",46.126523,11.116678,Trentino
3291,Corso Bettini Liceo,45.896138,11.043341,Trentino
3292,Corso Bettini Liceo,45.895066,11.043408,Trentino
3293,"Corso Bettini ""Mart""",45.893031,11.043615,Trentino
3294,"Corso Bettini ""Mart""",45.892816,11.043902,Trentino
3295,Corso Rosmini Via Savioli,45.890973,11.038502,Trentino
3296,Corso Rosmini Monumento,45.89087,11.042856,Trentino
3297,Corso Rosmini Posta,45.890973,11.041256,Trentino
3298,Corso Rosmini Via Savioli,45.890912,11.038264,Trentino
3299,Corso Verona Ospedale,45.882344,11.040383,Trentino
3300,Lizzanella Corso Verona,45.875566,11.034069,Trentino
3301,Corso Verona Ospedale,45.881066,11.039618,Trentino
3302,Via Vicenza Via Cartiera,45.887155,11.05041,Trentino
3303,Via Vicenza Via Cartiera,45.887187,11.051158,Trentino
3304,Chiusole,45.92552,11.052171,Trentino
3305,Chiusole,45.92539,11.05359,Trentino
3306,Costa Capolinea,45.884218,11.072909,Trentino
3307,Sp.2 Loc. Beccache',45.882087,11.071641,Trentino
3308,Marco Via Pinera,45.847835,11.011729,Trentino
3309,Marco Centro,45.844005,11.008642,Trentino
3310,Marco Chiesa,45.841765,11.007814,Trentino
3311,Marco Via Alla Ghiffa,45.840118,11.009467,Trentino
3312,Marco,45.836852,11.011187,Trentino
3313,Marco Via Alla Ghiffa,45.840222,11.009562,Trentino
3314,Marco Chiesa,45.841469,11.00828,Trentino
3315,Marco Centro,45.843767,11.008608,Trentino
3316,Marco Via Pinera,45.847568,11.011565,Trentino
3317,Nogaredo Via Zuccate,45.912139,11.02527,Trentino
3318,Nogaredo Via Zuccate,45.912212,11.02526,Trentino
3319,"Nomi ""Casa di Riposo""",45.927893,11.076791,Trentino
3320,Nomi Piazza Springa,45.928891,11.072083,Trentino
3321,Piazzale Orsi Stazione Fs,45.890189,11.034268,Trentino
3322,Stazione Fs,45.890593,11.034103,Trentino
3323,Piazzale S.Giorgio Est,45.895511,11.02959,Trentino
3324,Piazzale S.Giorgio Ovest,45.895699,11.028853,Trentino
3325,Piazzale S.Maria Ospedale,45.883438,11.040501,Trentino
3326,Piazzale S.Maria Ospedale,45.883617,11.040936,Trentino
3327,Piazza Manifattura,45.883923,11.021151,Trentino
3328,Piazza Manifattura,45.883838,11.020769,Trentino
3329,Piazza Battisti,45.890071,11.043905,Trentino
3330,Piazza Podestà,45.886586,11.045627,Trentino
3331,Piazza S.Marco,45.888708,11.045292,Trentino
3332,Piazzo,45.922256,11.03388,Trentino
3333,Piazzo,45.922219,11.03393,Trentino
3334,Pomarolo Chiesa,45.926469,11.045295,Trentino
3335,Pomarolo Chiesa,45.926386,11.045656,Trentino
3336,Pomarolo Via Degasperi,45.926343,11.042438,Trentino
3337,Pomarolo Via Degasperi,45.926217,11.042434,Trentino
3338,S.Ilario Sav,45.908213,11.040561,Trentino
3339,S.Ilario Via Monti,45.91099,11.040805,Trentino
3340,S.Ilario Sav,45.908078,11.040655,Trentino
3341,Sp.2 Loc. Beccache',45.882063,11.071731,Trentino
3342,"Viale Dei Colli ""Distributore""",45.887518,11.059252,Trentino
3343,"Viale Dei Colli ""Distributore""",45.887439,11.059539,Trentino
3344,Sp.2 Fr. Campolongo,45.886995,11.0639,Trentino
3345,Sp.2 Noriglio,45.884264,11.070321,Trentino
3346,Sp.2 Noriglio,45.884371,11.069841,Trentino
3347,Sp.2 Fr. Campolongo,45.886988,11.063992,Trentino
3348,Noriglio Via Dei Cimbri,45.884696,11.069649,Trentino
3349,Lizzana Cristo,45.866956,11.03083,Trentino
3350,Lizzana Cristo,45.867259,11.030838,Trentino
3351,Lizzana Scuole Medie,45.870236,11.031117,Trentino
3352,Lizzana Scuole Medie,45.870623,11.031131,Trentino
3353,Lizzanella Ss.12,45.875522,11.03182,Trentino
3354,Lizzanella Ss.12,45.875686,11.032029,Trentino
3355,Via Benacense Via Fiume,45.882042,11.038359,Trentino
3356,Via Benacense Via Fiume,45.881993,11.038493,Trentino
3357,Via Benacense Parco Ferrari,45.878073,11.033316,Trentino
3358,Via Benacense Scuole Dante,45.879617,11.035042,Trentino
3359,Via Benacense Scuole Dante,45.879709,11.03521,Trentino
3360,Via Benacense Parco Ferrari,45.877921,11.03324,Trentino
3361,Via Cavour Via Riva,45.887219,11.034765,Trentino
3362,Via Cavour,45.887164,11.038516,Trentino
3363,Via Cavour Via Riva,45.887293,11.034162,Trentino
3364,Via Cavour,45.88709,11.038239,Trentino
3365,Via Cesari Stazione Fs,45.890279,11.035656,Trentino
3366,Via Dante Borgo S.Caterina,45.889593,11.040459,Trentino
3367,Via Dante Mon. All'alpino,45.88673,11.040386,Trentino
3368,Via Dante Mon. All'alpino,45.886067,11.040304,Trentino
3369,Viale Dei Colli Sc. Alberghiera,45.891067,11.047187,Trentino
3370,Viale Dei Colli Sc. Alberghiera,45.891046,11.047334,Trentino
3371,Viale Dei Colli S.Biagio,45.890313,11.050116,Trentino
3372,Viale Dei Colli S.Biagio,45.890265,11.050137,Trentino
3373,Via Driopozzo Bivio Solatrix,45.899638,11.044449,Trentino
3374,Via Lungo Leno Destro,45.884856,11.038584,Trentino
3375,Via Giovannini,45.907026,11.043152,Trentino
3376,Via Magazol Via Cimarosa,45.899835,11.039967,Trentino
3377,"Via Manzoni ""Dolomiti En.""",45.89337,11.036066,Trentino
3378,"Via Manzoni ""Dolomiti En.""",45.893369,11.036192,Trentino
3379,Via Balista,45.894967,11.032629,Trentino
3380,Via Balista,45.894961,11.032736,Trentino
3381,Via Manzoni Via Paoli,45.892237,11.039368,Trentino
3382,Via Paoli Piazza 25 Aprile,45.893116,11.040063,Trentino
3383,Via Paoli,45.891431,11.040036,Trentino
3384,Via Pasubio Via Unione,45.887465,11.02494,Trentino
3385,Via Pasubio Viale Vittoria,45.887211,11.030666,Trentino
3386,Via Pasubio Viale Vittoria,45.887266,11.03014,Trentino
3387,Via Pasubio Via Unione,45.887505,11.024735,Trentino
3388,Via A Prato,45.893666,11.030579,Trentino
3389,Via Puccini Via Perosi,45.903786,11.04504,Trentino
3390,Via Puccini Via Donizetti,45.901372,11.046218,Trentino
3391,Via Pellico Brione,45.904569,11.042574,Trentino
3392,Via Saibanti,45.888163,11.036726,Trentino
3393,Via Saibanti,45.888111,11.036705,Trentino
3394,Piazzale Orsi Ist. Veronesi,45.891328,11.034568,Trentino
3395,Via Tiella,45.907669,11.043755,Trentino
3396,Via Unione Scuole Degasperi,45.885236,11.02328,Trentino
3397,Via Unione Scuole Degasperi,45.885564,11.023168,Trentino
3398,"Via Zeni ""Meccatronica""",45.890466,11.032703,Trentino
3399,"Via Zeni ""Meccatronica""",45.891014,11.032712,Trentino
3400,Viale Trento Via Magazol,45.899562,11.042139,Trentino
3401,Viale Trento Via Magazol,45.899617,11.042205,Trentino
3402,Viale Trento Via Brione,45.90177,11.041485,Trentino
3403,Viale Trento Via Brione,45.901722,11.041664,Trentino
3404,Viale Trento Via Salvetti,45.90661,11.040102,Trentino
3405,Viale Trento Via Salvetti,45.906689,11.040209,Trentino
3406,Viale Vittoria Via Zotti,45.885459,11.025869,Trentino
3407,Viale Vittoria Fucine,45.886441,11.029401,Trentino
3408,Viale Vittoria Via Zotti,45.885252,11.025382,Trentino
3409,Viale Vittoria Fucine,45.886286,11.029022,Trentino
3410,"Ss.12 ""Rovercenter""",45.86449,11.029336,Trentino
3411,Villa Lagarina Via Alpini,45.914559,11.034085,Trentino
3412,Villa Lagarina Via Alpini,45.91475,11.033817,Trentino
3413,Villa Lagarina Via Solari,45.917108,11.028804,Trentino
3414,Villa Lagarina Via Solari,45.917136,11.028753,Trentino
3415,Villa Lagarina V. Zandonai,45.912508,11.031746,Trentino
3416,Via Craffonara,45.886658,11.034354,Trentino
3417,Via Monte Corno,45.893136,11.037611,Trentino
3418,Via Parteli,45.896472,11.036766,Trentino
3419,Via Pasqui,45.899597,11.037396,Trentino
3420,"Viale Caproni ""Sony""",45.865476,11.010391,Trentino
3421,Viale Dell'industria,45.871736,11.020684,Trentino
3422,"Viale Del Lavoro ""Aticarta""",45.866718,11.023452,Trentino
3423,"Viale Del Lavoro ""Rovercenter""",45.863613,11.027011,Trentino
3424,Via S.Maria,45.884661,11.042933,Trentino
3425,Via Sighele Stazione Fs,45.891265,11.03548,Trentino
3426,Via Zotti Via Cevedale,45.885722,11.025831,Trentino
3427,Via Zotti,45.886239,11.021003,Trentino
3428,"Via Fornaci ""Texbond""",45.860058,11.005382,Trentino
3429,Via Macello,45.894308,11.032787,Trentino
3430,"Zambra ""Top Center""",46.091075,11.117771,Trentino
3431,"Piazza Dante ""Dogana""",46.072593,11.119946,Trentino
3432,Bivio Per Senter,45.881212,11.077471,Trentino
3433,Bivio Per Senter,45.881441,11.077606,Trentino
3434,Brancolino,45.902185,11.020151,Trentino
3435,Brancolino,45.902219,11.020268,Trentino
3436,Brancolino Sp.90,45.900719,11.020252,Trentino
3437,Brancolino Sp.90,45.900853,11.020409,Trentino
3438,Casa Del Falegname,45.885721,11.076342,Trentino
3439,Casa Del Falegname,45.88563,11.076355,Trentino
3440,Casa Nel Bosco,45.882386,11.076316,Trentino
3441,Casa Nel Bosco,45.882347,11.076347,Trentino
3442,Castellano Centro,45.923357,11.0077,Trentino
3443,Cisterna,45.883094,11.086348,Trentino
3444,Cisterna,45.883158,11.086397,Trentino
3445,Cornale',45.881541,11.010791,Trentino
3446,Cornale',45.8815,11.010728,Trentino
3447,Folaso,45.887066,11.00126,Trentino
3448,Folaso,45.887214,11.001312,Trentino
3449,Isera Via Rosina,45.887566,11.010586,Trentino
3450,Isera Via Rosina,45.887771,11.010709,Trentino
3451,Isera Cimitero,45.888588,11.01186,Trentino
3452,Isera Cimitero,45.888491,11.011702,Trentino
3453,Lenzima,45.878491,10.992325,Trentino
3454,Marano,45.895859,11.015487,Trentino
3455,Marano,45.895743,11.01547,Trentino
3456,Maso Mortal,45.882809,11.079505,Trentino
3457,Maso Mortal,45.882917,11.079468,Trentino
3458,Moietto,45.894865,11.086015,Trentino
3459,Molina,45.855439,10.986615,Trentino
3460,Molina,45.855393,10.98669,Trentino
3461,Mori Bar Centrale,45.851666,10.978852,Trentino
3462,Mori Piazza Cal di Ponte,45.85172,10.977891,Trentino
3463,Mori Via Garibaldi,45.853043,10.97531,Trentino
3464,Mori Piazzale Kennedy,45.851716,10.97914,Trentino
3465,Mori Via Don Sturzo,45.853419,10.970184,Trentino
3466,Mori Via Filzi,45.854286,10.972108,Trentino
3467,Noarna,45.91109,11.012495,Trentino
3468,Noarna,45.910988,11.012478,Trentino
3469,Nogaredo Municipio,45.912062,11.02305,Trentino
3470,Nogaredo Municipio,45.911989,11.023086,Trentino
3471,Nogaredo Vignai,45.91071,11.019921,Trentino
3472,Nogaredo Via Dei Colli,45.911742,11.021479,Trentino
3473,Nogaredo Scuole Elementari,45.909317,11.022388,Trentino
3474,Nogaredo Scuole Elementari,45.909324,11.02232,Trentino
3475,Villa Lagarina Via Marconi,45.915659,11.027759,Trentino
3476,Villa Lagarina Via Marconi,45.914818,11.027748,Trentino
3477,Noriglio Cassa Rurale,45.883717,11.069232,Trentino
3478,Noriglio Mon. Ai Caduti,45.883665,11.070375,Trentino
3479,Patone,45.902767,11.000421,Trentino
3480,Pedersano Capolinea,45.922625,11.020452,Trentino
3481,Pedersano Centro,45.918006,11.019784,Trentino
3482,Pedersano Centro,45.91789,11.019715,Trentino
